srcid,destid,Day,Month,DayM_cumsum_seatcount,DayM_cumsum_searchcount
30,14,10,7,68.4516129,1635.870968
30,14,10,8,101.8064516,2676.064516
30,14,10,9,112.6451613,4384.709677
30,14,10,10,91.5483871,3577.225806
30,14,10,11,635.2258065,40233.67742
30,14,10,12,100.0645161,2735.677419
30,14,11,1,50.64516129,1482.580645
30,14,11,2,57.5483871,1824.580645
30,14,11,3,113.4193548,1682.129032
30,14,11,4,101.8064516,3072.645161
30,14,11,5,183.8064516,6828.387097
30,14,11,6,97.41935484,1533.290323
30,14,11,7,77.48387097,1999.677419
30,14,11,8,322.3870968,10660.12903
30,14,11,9,111.8064516,3462.645161
30,14,11,10,164.2580645,6047.16129
30,14,11,11,304.7741935,22773.48387
30,14,11,12,115.2903226,2942.322581
30,14,12,1,116.5806452,3715.032258
30,14,12,2,61.67741935,1558.580645
30,14,12,3,88.64516129,1276.516129
30,14,12,4,173.6774194,5893.290323
30,14,12,5,205.9354839,5273.741935
30,14,12,6,84.12903226,1569.096774
30,14,12,7,133.8064516,4055.935484
30,14,12,8,124.7096774,4491.741935
30,14,12,9,88.12903226,3424.387097
30,14,12,10,70.06451613,2586.83871
30,14,12,11,106.9032258,6170.83871
30,14,12,12,132.1935484,2951.677419
30,14,13,1,47.35483871,2241.16129
30,14,13,2,49.09677419,1232.967742
30,14,13,3,69.67741935,1302.967742
30,14,13,4,171.7419355,5486.83871
30,14,13,5,170.7741935,4363.290323
30,14,13,6,91.5483871,2173.16129
30,14,13,7,74.12903226,1917.548387
30,14,13,8,120.9677419,3234.83871
30,14,13,9,217.6774194,6969.870968
30,14,13,10,136.1290323,3543.419355
30,14,13,11,141.4193548,7505.354839
30,14,13,12,252.516129,7745.548387
30,14,14,1,44.25806452,1143.677419
30,14,14,2,53.74193548,1945.870968
30,14,14,3,85.16129032,1538.516129
30,14,14,4,105.9354839,3060.967742
30,14,14,5,155.8709677,3458.967742
30,14,14,6,171.6774194,4342.580645
30,14,14,7,87.22580645,2137.741935
30,14,14,8,388.1290323,13832.32258
30,14,14,9,214.3225806,7571.16129
30,14,14,10,85.41935484,2545.483871
30,14,14,11,226.9677419,9311.935484
30,14,14,12,179.5483871,5079.741935
30,14,15,1,26.51612903,988.7096774
30,14,15,2,85.67741935,2738.903226
30,14,15,3,143.9354839,3483.225806
30,14,15,4,100.6451613,3796.903226
30,14,15,5,136.5806452,4038.064516
30,14,15,6,125.1612903,3595.419355
30,14,15,7,68.96774194,1605.16129
30,14,15,8,94.77419355,3410.451613
30,14,15,9,401.1612903,27043.09677
30,14,15,10,66.77419355,2168.903226
30,14,15,11,182,8372.516129
30,14,15,12,204.6451613,6128.516129
30,14,16,1,25.16129032,1240.129032
30,14,16,2,138.5806452,6063.741935
30,14,16,3,143.2258065,2545.483871
30,14,16,4,105.7419355,3661.677419
30,14,16,5,149.9354839,3656.645161
30,14,16,6,104.3225806,1676.516129
30,14,16,7,52,1341.225806
30,14,16,8,146.7096774,4265.741935
30,14,16,9,502.516129,37883.22581
30,14,16,10,63.74193548,1902.451613
30,14,16,11,184.4516129,6842
30,14,16,12,141.0967742,4380.322581
30,14,17,1,38.25806452,1547.612903
30,14,17,2,98.38709677,4124.322581
30,14,17,3,144.7741935,2292.645161
30,14,17,4,101.7419355,3125.741935
30,14,17,5,222.6451613,6880.967742
30,14,17,6,81.29032258,1692.645161
30,14,17,7,46.25806452,1094.129032
30,14,17,8,117.2258065,3742.967742
30,14,17,9,287.3548387,18701.16129
30,14,17,10,93.93548387,2048.193548
30,14,17,11,181.1612903,6192.129032
30,14,17,12,123.0322581,3290.258065
30,14,18,1,65.93548387,2563.483871
30,14,18,2,46.96774194,1784.967742
30,14,18,3,116.6451613,1699.483871
30,14,18,4,137.1612903,3590.709677
30,14,18,5,166.3225806,4621.741935
30,14,18,6,64.32258065,1321.870968
30,14,18,7,59.48387097,1452.451613
30,14,18,8,116.4516129,3454.903226
30,14,18,9,295.5483871,18854.32258
30,14,18,10,123.6774194,3520.193548
30,14,18,11,143.483871,5164.580645
30,14,18,12,146.3870968,3300.064516
30,14,19,1,100.1290323,3674.774194
30,14,19,2,46.12903226,1404
30,14,19,3,79.48387097,1391.096774
30,14,19,4,184.4516129,6984.451613
30,14,19,5,214.9032258,3948.129032
30,14,19,6,74.58064516,1268.258065
30,14,19,7,89.48387097,2672.322581
30,14,19,8,100.7741935,2749.935484
30,14,19,9,120.3225806,4789.032258
30,14,19,10,98.38709677,3314.451613
30,14,19,11,298.516129,13111.48387
30,14,19,12,182.3225806,4794.064516
30,14,20,1,61.80645161,2597.870968
30,14,20,2,41.67741935,1362.709677
30,14,20,3,107.8064516,1494.451613
30,14,20,4,199.8709677,7700.967742
30,14,20,5,210.0645161,5192.387097
30,14,20,6,76.19354839,1749.032258
30,14,20,7,76.51612903,2377.806452
30,14,20,8,92.58064516,2290
30,14,20,9,188.9032258,6443.677419
30,14,20,10,192,6863.548387
30,14,20,11,124.516129,3898.451613
30,14,20,12,375.9354839,13355.09677
30,14,21,1,39.29032258,1348.967742
30,14,21,2,43.67741935,1729.806452
30,14,21,3,138.4516129,3243.483871
30,14,21,4,200.7096774,5206
30,14,21,5,135.0322581,3687.483871
30,14,21,6,113.2258065,3145.612903
30,14,21,7,94,2196.322581
30,14,21,8,79.16129032,1628.967742
30,14,21,9,133.3548387,5642.258065
30,14,21,10,135.6129032,5051.612903
30,14,21,11,106.0645161,3073.16129
30,14,21,12,303.5483871,12842.12903
30,14,22,1,40.51612903,1104.83871
30,14,22,2,84.32258065,2621.16129
30,14,22,3,214,9538.774194
30,14,22,4,144.6451613,5740.451613
30,14,22,5,177.5483871,4654.387097
30,14,22,6,91.03225806,1767.225806
30,14,22,7,53.48387097,1278.258065
30,14,22,8,83.35483871,1754.516129
30,14,22,9,132.9677419,4800.193548
30,14,22,10,71.61290323,2914.967742
30,14,22,11,187.0967742,5035.225806
30,14,22,12,409.6129032,21688.96774
30,14,23,1,73.67741935,2079.741935
30,14,23,2,142.8387097,5378.709677
30,14,23,3,128.9677419,6142.322581
30,14,23,4,124.0645161,4362.709677
30,14,23,5,142.7096774,3293.096774
30,14,23,6,146.5806452,2074.258065
30,14,23,7,44.25806452,1142.387097
30,14,23,8,109.3548387,2994.83871
30,14,23,9,71.16129032,2616.903226
30,14,23,10,83.93548387,2387.096774
30,14,23,11,162.6451613,4488.903226
30,14,23,12,268.2580645,16078.90323
30,14,24,1,142.0645161,4499.935484
30,14,24,2,68,3564.903226
30,14,24,3,105.4193548,2415.419355
30,14,24,4,116.2580645,4523.032258
30,14,24,5,216.3870968,6028.903226
30,14,24,6,77.03225806,1405.935484
30,14,24,7,54.32258065,1123.677419
30,14,24,8,92.58064516,2430.322581
30,14,24,9,94.32258065,2993.677419
30,14,24,10,147.0322581,3862
30,14,24,11,190.9677419,7007.612903
30,14,24,12,359.8709677,12634.64516
30,14,25,1,299.483871,24679.54839
30,14,25,2,53.67741935,2617.290323
30,14,25,3,91.22580645,1952.967742
30,14,25,4,147.9354839,5325.806452
30,14,25,5,158.7096774,4396.774194
30,14,25,6,66.19354839,1177.612903
30,14,25,7,51.41935484,1305.612903
30,14,25,8,143.483871,3414.451613
30,14,25,9,63.29032258,2061.096774
30,14,25,10,425.9354839,13758.58065
30,14,25,11,138.5806452,5247.225806
30,14,25,12,226.3870968,7530.774194
30,14,26,1,93.16129032,5327.612903
30,14,26,2,44.4516129,1813.096774
30,14,26,3,95.67741935,1794.645161
30,14,26,4,270.7096774,10353.87097
30,14,26,5,212.2580645,3793.354839
30,14,26,6,82.4516129,1558.83871
30,14,26,7,77.74193548,1952.129032
30,14,26,8,109.6129032,2600.258065
30,14,26,9,86.96774194,2161.483871
30,14,26,10,230.6451613,8590.967742
30,14,26,11,108.7096774,3081.870968
30,14,26,12,169.0322581,6636.903226
30,14,27,1,52.51612903,2083.032258
30,14,27,2,57.80645161,1433.935484
30,14,27,3,92.06451613,1765.741935
30,14,27,4,254.4516129,8008.580645
30,14,27,5,143.2903226,3114.903226
30,14,27,6,120.3870968,1582.645161
30,14,27,7,40.77419355,1455.741935
30,14,27,8,75.87096774,1995.225806
30,14,27,9,204.3225806,5267.354839
30,14,27,10,169.5483871,5551.935484
30,14,27,11,125.3548387,3042.83871
30,14,27,12,232.6451613,9019.096774
30,14,28,1,70.06451613,2201.935484
30,14,28,2,56.12903226,1763.354839
30,14,28,3,137.8064516,4495.677419
30,14,28,4,350.9677419,7587.16129
30,14,28,5,118.7741935,2160.516129
30,14,28,6,164.2580645,3699.548387
30,14,28,7,47.35483871,1625.354839
30,14,28,8,76,2141.354839
30,14,28,9,89.74193548,2616.774194
30,14,28,10,140.0645161,5468.83871
30,14,28,11,149.7419355,2967.870968
30,14,28,12,154.9032258,6582.516129
30,14,29,1,45.80645161,1512.064516
30,14,29,2,123.7419355,3006.709677
30,14,29,3,104.7741935,2911.935484
30,14,29,4,317.7419355,8925.870968
30,14,29,5,105.0322581,2461.354839
30,14,29,6,69.61290323,1721.354839
30,14,29,7,48.77419355,1323.935484
30,14,29,8,108.6451613,3257.548387
30,14,29,9,146.7741935,4926.645161
30,14,29,10,237.9354839,8121.290323
30,14,29,11,163.1612903,4116.387097
30,14,29,12,240.9032258,7910.129032
30,14,30,1,31.09677419,1186.645161
30,14,30,3,85.41935484,2017.612903
30,14,30,4,272.2580645,11201.22581
30,14,30,5,103.0322581,3010.516129
30,14,30,6,88.19354839,1621.741935
30,14,30,7,44.38709677,942.8387097
30,14,30,8,111.0967742,2982.258065
30,14,30,9,132.3225806,4000.903226
30,14,30,10,450.8387097,22159.22581
30,14,30,11,124.3225806,4347.096774
30,14,30,12,171.8064516,6845.032258
30,14,31,1,57.5483871,1893.096774
30,14,31,3,123.3548387,2393.483871
30,14,31,5,184.3870968,5707.16129
30,14,31,7,51.5483871,1318.258065
30,14,31,8,87.29032258,3072.580645
30,14,31,10,343.8709677,21580.64516
30,14,31,12,77.87096774,3436.129032
31,2,1,1,1021.225806,20063.16129
31,2,1,2,67.29032258,1673.612903
31,2,1,3,165.3548387,1724.645161
31,2,1,4,311.0967742,4387.419355
31,2,1,5,763.2903226,7198.967742
31,2,1,6,301.6129032,3791.548387
31,2,1,7,204.516129,2267.548387
31,2,1,8,47.61290323,1365.935484
31,2,1,9,182.3225806,2525.806452
31,2,1,10,1036.516129,14640.25806
31,2,1,11,158.9677419,3094.709677
31,2,1,12,589.5483871,8670.580645
31,2,2,1,355.2903226,7897.419355
31,2,2,2,131.483871,2304.451613
31,2,2,3,192.3870968,1903.419355
31,2,2,4,287.7419355,2872.967742
31,2,2,5,333.5483871,3454.322581
31,2,2,6,323.4193548,4727.741935
31,2,2,7,340.4516129,2898.709677
31,2,2,8,57.16129032,1313.612903
31,2,2,9,152.0645161,1907.096774
31,2,2,10,1693.741935,28314.77419
31,2,2,11,418.7096774,6973.806452
31,2,2,12,387.7419355,5768.774194
31,2,3,1,211.5483871,4302.645161
31,2,3,2,149.9354839,2499.354839
31,2,3,3,340.5806452,3784.83871
31,2,3,4,198.5806452,2232.709677
31,2,3,5,263.6129032,2956.516129
31,2,3,6,286.6451613,3905.741935
31,2,3,7,156.6451613,1915.548387
31,2,3,8,57.16129032,1472.774194
31,2,3,9,144,2036.83871
31,2,3,10,558.9677419,8896.516129
31,2,3,11,615.5483871,13922.3871
31,2,3,12,517.2903226,6168.258065
31,2,4,1,135.0322581,3131.483871
31,2,4,2,307.5483871,4389.935484
31,2,4,3,285.4193548,2172.774194
31,2,4,4,138.3870968,1679.806452
31,2,4,5,277.6774194,3942.451613
31,2,4,6,418.2580645,4058
31,2,4,7,108.7741935,1524.516129
31,2,4,8,127.9354839,1879.806452
31,2,4,9,145.1612903,2632.064516
31,2,4,10,299.3548387,4551.548387
31,2,4,11,386.7096774,10052.83871
31,2,4,12,398.7096774,5391.677419
31,2,5,1,146.3225806,3948.83871
31,2,5,2,153.0967742,2234.258065
31,2,5,3,275.2903226,2079.354839
31,2,5,4,125.0967742,1964.709677
31,2,5,5,311.2903226,4205.741935
31,2,5,6,228.7741935,2652.064516
31,2,5,7,66.06451613,1247.16129
31,2,5,8,88.19354839,1810
31,2,5,9,143.8709677,2842.064516
31,2,5,10,334.6451613,4081.935484
31,2,5,11,496.5806452,8087.096774
31,2,5,12,243.4193548,3485.870968
31,2,6,1,220,3873.806452
31,2,6,2,124.6451613,1664.129032
31,2,6,3,227.2903226,1689.741935
31,2,6,4,227.8709677,2572.064516
31,2,6,5,182.9032258,2597.483871
31,2,6,6,212.8387097,2208.129032
31,2,6,7,129.483871,1600.516129
31,2,6,8,126.3225806,1512.387097
31,2,6,9,197.1612903,5517.16129
31,2,6,10,427.8709677,4896.709677
31,2,6,11,390.1290323,5632
31,2,6,12,221.8709677,3686.580645
31,2,7,1,200.3870968,4020.451613
31,2,7,2,105.0322581,1609.548387
31,2,7,3,350.2580645,2314.709677
31,2,7,4,221.8709677,2976.451613
31,2,7,5,279.483871,4174.645161
31,2,7,6,204,2756.645161
31,2,7,7,188.4516129,2594.322581
31,2,7,8,56.96774194,1037.225806
31,2,7,9,66.96774194,1600.83871
31,2,7,10,236.6451613,2426.129032
31,2,7,11,384.3870968,5244.580645
31,2,7,12,224,4662.064516
31,2,8,1,159.2258065,2623.935484
31,2,8,2,129.4193548,1947.16129
31,2,8,3,199.0967742,1838.258065
31,2,8,4,282.3870968,2814.451613
31,2,8,5,237.6774194,2650.516129
31,2,8,6,258.7096774,3039.612903
31,2,8,7,140.6451613,1631.612903
31,2,8,8,64.64516129,1106.258065
31,2,8,9,160,3150.451613
31,2,8,10,354.4516129,3925.806452
31,2,8,11,384.9677419,6421.225806
31,2,8,12,483.8709677,7216.387097
31,2,9,1,98.32258065,1468.774194
31,2,9,2,128.0645161,2403.225806
31,2,9,3,226.7096774,1920.129032
31,2,9,4,707.0967742,5236.322581
31,2,9,5,193.1612903,2387.483871
31,2,9,6,320.1935484,3992.774194
31,2,9,7,195.2903226,1886.129032
31,2,9,8,76,1481.612903
31,2,9,9,189.8709677,3880.83871
31,2,9,10,160.1935484,2610.709677
31,2,9,11,390,8404.064516
31,2,9,12,339.2258065,4845.096774
31,2,10,1,99.74193548,1804.903226
31,2,10,2,147.2903226,2425.677419
31,2,10,3,377.2903226,4274.580645
31,2,10,4,346.1290323,3499.935484
31,2,10,5,212.3225806,3085.290323
31,2,10,6,247.6129032,3391.483871
31,2,10,7,130.0645161,1402.774194
31,2,10,8,65.93548387,1380.709677
31,2,10,9,345.5483871,4372.516129
31,2,10,10,152.3225806,2479.354839
31,2,10,11,654.516129,12159.54839
31,2,10,12,550.1935484,6957.225806
31,2,11,1,116.7741935,1972.967742
31,2,11,2,415.483871,5113.483871
31,2,11,3,348.9032258,2880.258065
31,2,11,4,198.0645161,2312.774194
31,2,11,5,233.6774194,3182.903226
31,2,11,6,333.8709677,3100.645161
31,2,11,7,80.4516129,1133.741935
31,2,11,8,198.9677419,2729.741935
31,2,11,9,155.0967742,3010.83871
31,2,11,10,159.4193548,2800.387097
31,2,11,11,366.1935484,9288
31,2,11,12,312.2580645,4312.258065
31,2,12,1,130.516129,2772.83871
31,2,12,2,179.2258065,2812.064516
31,2,12,3,313.0322581,3140.387097
31,2,12,4,218.4516129,2784.903226
31,2,12,5,373.5483871,4860.83871
31,2,12,6,218.8387097,2334.967742
31,2,12,7,102.8387097,1707.677419
31,2,12,8,112.516129,2219.612903
31,2,12,9,146.1935484,4558.967742
31,2,12,10,116.2580645,2719.032258
31,2,12,11,164.9677419,3528.903226
31,2,12,12,246.1935484,3383.612903
31,2,13,1,196.9032258,2603.16129
31,2,13,2,172.0645161,1604.258065
31,2,13,3,225.3548387,1924.451613
31,2,13,4,348.3225806,3787.225806
31,2,13,5,359.2903226,4262.903226
31,2,13,6,166.5806452,2176.774194
31,2,13,7,106.3870968,1794
31,2,13,8,112.1290323,1635.677419
31,2,13,9,126.516129,4314.322581
31,2,13,10,304.7096774,5331.032258
31,2,13,11,236.3225806,3868.387097
31,2,13,12,282.6451613,4305.870968
31,2,14,1,251.8064516,3798.258065
31,2,14,2,124.516129,1650.193548
31,2,14,3,181.0967742,1645.548387
31,2,14,4,345.5483871,5531.354839
31,2,14,5,345.9354839,3885.870968
31,2,14,6,149.8064516,2195.612903
31,2,14,7,163.6129032,2436.387097
31,2,14,8,374.3870968,5460.193548
31,2,14,9,213.6774194,6758.129032
31,2,14,10,231.0322581,3140.645161
31,2,14,11,341.5483871,5898
31,2,14,12,347.2258065,5099.935484
31,2,15,1,207.1612903,2733.870968
31,2,15,2,142.6451613,1837.225806
31,2,15,3,177.3548387,2160.258065
31,2,15,4,231.5483871,2923.935484
31,2,15,5,248.1290323,3082.83871
31,2,15,6,192.2580645,2269.354839
31,2,15,7,129.4193548,1858.322581
31,2,15,8,660.516129,8062.258065
31,2,15,9,339.8064516,8444.193548
31,2,15,10,271.3548387,3774.129032
31,2,15,11,418,8477.290323
31,2,15,12,508.9677419,8328.064516
31,2,16,1,119.7419355,1673.548387
31,2,16,2,130.6451613,2114.967742
31,2,16,3,220.516129,2150.967742
31,2,16,4,453.0322581,3632.516129
31,2,16,5,213.0967742,2451.290323
31,2,16,6,277.483871,3360.580645
31,2,16,7,147.2903226,1968.774194
31,2,16,8,250.1935484,3951.935484
31,2,16,9,318.6451613,7229.612903
31,2,16,10,164.0645161,2185.870968
31,2,16,11,402.4516129,7008.645161
31,2,16,12,517.0967742,6854.83871
31,2,17,1,95.87096774,1653.741935
31,2,17,2,176.3870968,3002.129032
31,2,17,3,265.0967742,2646.967742
31,2,17,4,281.8064516,2265.612903
31,2,17,5,253.8064516,3043.290323
31,2,17,6,286.6451613,3802.451613
31,2,17,7,101.8709677,1116
31,2,17,8,315.8709677,4338.967742
31,2,17,9,315.8709677,6624.387097
31,2,17,10,128.0645161,2326.774194
31,2,17,11,665.1612903,10182.32258
31,2,17,12,507.6774194,5646.709677
31,2,18,1,85.16129032,1821.548387
31,2,18,2,319.4193548,4505.483871
31,2,18,3,253.1612903,2110.83871
31,2,18,4,191.7419355,1849.806452
31,2,18,5,222,3513.870968
31,2,18,6,309.0322581,2442.451613
31,2,18,7,76.06451613,1372.322581
31,2,18,8,634.5806452,9828.580645
31,2,18,9,244.9677419,6084.258065
31,2,18,10,113.9354839,2428.258065
31,2,18,11,731.6774194,11102.70968
31,2,18,12,562.7096774,5792.967742
31,2,19,1,123.5483871,2193.032258
31,2,19,2,280.9677419,4402
31,2,19,3,279.6129032,2315.677419
31,2,19,4,207.483871,2239.16129
31,2,19,5,315.0322581,3881.806452
31,2,19,6,194.5806452,1953.741935
31,2,19,7,85.5483871,1421.677419
31,2,19,8,295.5483871,5194.83871
31,2,19,9,242.3870968,3713.870968
31,2,19,10,152.7741935,2759.935484
31,2,19,11,489.9354839,11124.06452
31,2,19,12,341.9354839,4349.419355
31,2,20,1,159.0322581,2638.903226
31,2,20,2,216.516129,2408.516129
31,2,20,3,241.5483871,1699.419355
31,2,20,4,156.6451613,2305.806452
31,2,20,5,339.3548387,4399.612903
31,2,20,6,135.6774194,1565.032258
31,2,20,7,107.6774194,1563.741935
31,2,20,8,209.1612903,3365.483871
31,2,20,9,138.516129,3297.16129
31,2,20,10,464.3225806,5661.548387
31,2,20,11,314.516129,6500.258065
31,2,20,12,412.1290323,6042.193548
31,2,21,1,341.1612903,5023.741935
31,2,21,2,142.3870968,1588.967742
31,2,21,3,195.8064516,1984
31,2,21,4,263.0322581,3259.16129
31,2,21,5,352.1290323,4001.290323
31,2,21,6,123.483871,1724.064516
31,2,21,7,148.2580645,2173.096774
31,2,21,8,91.03225806,1751.290323
31,2,21,9,163.6129032,3806.709677
31,2,21,10,240.1290323,3385.741935
31,2,21,11,177.8709677,4236.516129
31,2,21,12,413.4193548,7261.290323
31,2,22,1,159.0967742,2560.645161
31,2,22,2,104.9032258,1663.870968
31,2,22,3,178.6451613,2917.290323
31,2,22,4,174.4516129,2254.516129
31,2,22,5,269.2903226,3166.903226
31,2,22,6,139.2258065,1772.129032
31,2,22,7,118.3870968,1485.16129
31,2,22,8,95.03225806,1474.903226
31,2,22,9,365.1612903,5824.129032
31,2,22,10,204.2580645,2706.774194
31,2,22,11,242.7741935,4441.032258
31,2,22,12,617.7419355,10217.03226
31,2,23,1,109.483871,2280.967742
31,2,23,2,143.0322581,2557.483871
31,2,23,3,207.8709677,2657.290323
31,2,23,4,353.7419355,2514.129032
31,2,23,5,253.483871,3034.967742
31,2,23,6,238.2580645,2824.967742
31,2,23,7,126.0645161,1380.967742
31,2,23,8,87.22580645,1790
31,2,23,9,282.7741935,5062.903226
31,2,23,10,296.0645161,3323.032258
31,2,23,11,307.483871,4642.064516
31,2,23,12,503.0322581,7637.935484
31,2,24,1,117.6774194,1836.258065
31,2,24,2,205.7419355,2339.225806
31,2,24,3,263.6774194,2938.064516
31,2,24,4,180.3225806,1686.322581
31,2,24,5,282.7741935,3400.903226
31,2,24,6,181.4193548,1892.709677
31,2,24,7,98.90322581,1020.709677
31,2,24,8,97.03225806,1539.870968
31,2,24,9,394.7741935,10531.67742
31,2,24,10,460,7219.935484
31,2,24,11,522.0645161,8028.903226
31,2,24,12,476.6451613,7400.709677
31,2,25,1,271.2903226,5317.16129
31,2,25,2,296.8387097,3981.870968
31,2,25,3,616.1290323,6697.354839
31,2,25,4,157.4193548,1966.774194
31,2,25,5,300.2580645,4016.129032
31,2,25,6,231.0322581,1916.903226
31,2,25,7,59.93548387,1074.645161
31,2,25,8,191.9354839,3246.451613
31,2,25,9,205.2258065,4579.225806
31,2,25,10,271.3548387,4894.258065
31,2,25,11,441.8064516,5973.870968
31,2,25,12,688.7096774,9568.064516
31,2,26,1,148.6451613,3191.354839
31,2,26,2,226.0645161,2701.032258
31,2,26,3,479.6774194,5025.032258
31,2,26,4,184.7741935,1782.516129
31,2,26,5,376.9677419,4893.677419
31,2,26,6,161.8064516,1441.548387
31,2,26,7,72.38709677,1399.677419
31,2,26,8,126,1976.064516
31,2,26,9,132.516129,3922.129032
31,2,26,10,264.7741935,5284.451613
31,2,26,11,518.4516129,7939.290323
31,2,26,12,805.7419355,8628.645161
31,2,27,1,399.7419355,7038.193548
31,2,27,2,154.5806452,1507.870968
31,2,27,3,303.7419355,2825.935484
31,2,27,4,160.4516129,2379.548387
31,2,27,5,289.6774194,4320.709677
31,2,27,6,115.483871,1405.16129
31,2,27,7,92.90322581,1679.741935
31,2,27,8,139.9354839,1924.387097
31,2,27,9,141.483871,3672.451613
31,2,27,10,312.7096774,5532.83871
31,2,27,11,443.8709677,5750
31,2,27,12,602.5806452,7972.322581
31,2,28,1,1207.612903,22758.32258
31,2,28,2,110.9677419,1361.225806
31,2,28,3,205.2258065,2547.16129
31,2,28,4,223.6774194,3003.16129
31,2,28,5,387.7419355,4015.935484
31,2,28,6,162.7096774,1985.290323
31,2,28,7,125.0967742,1941.354839
31,2,28,8,110.1290323,1514.903226
31,2,28,9,152.2580645,3202.709677
31,2,28,10,361.8709677,5300.258065
31,2,28,11,288.9677419,3655.548387
31,2,28,12,696.5806452,7765.806452
31,2,29,1,413.2903226,7708.774194
31,2,29,2,219.8709677,2610.83871
31,2,29,3,211.9354839,2226.322581
31,2,29,4,227.7419355,2634.064516
31,2,29,5,306.4516129,3397.612903
31,2,29,6,151.4193548,2139.290323
31,2,29,7,103.0322581,1466.709677
31,2,29,8,84,1436.258065
31,2,29,9,383.9354839,6347.612903
31,2,29,10,616.6451613,7326.645161
31,2,29,11,233.4193548,4457.612903
31,2,29,12,685.6774194,9440
31,2,30,1,182.0645161,3701.870968
31,2,30,3,344.5806452,4233.612903
31,2,30,4,360.5806452,3805.741935
31,2,30,5,274.0645161,3282.774194
31,2,30,6,232.0645161,3280.709677
31,2,30,7,156.4516129,1639.290323
31,2,30,8,87.67741935,1705.032258
31,2,30,9,362.9677419,6901.290323
31,2,30,10,532.5806452,10734.64516
31,2,30,11,409.6774194,5893.096774
31,2,30,12,656.3225806,8431.354839
31,2,31,1,118.4516129,2827.225806
31,2,31,3,541.9354839,7821.096774
31,2,31,5,270.3870968,3730.129032
31,2,31,7,81.29032258,1487.483871
31,2,31,8,106.9032258,2142.451613
31,2,31,10,324.516129,5153.032258
31,2,31,12,200.8387097,6095.225806
32,19,1,1,83.5483871,1850.83871
32,19,1,2,42.12903226,647.6774194
32,19,1,3,71.41935484,1085.032258
32,19,1,4,123.8709677,1898.129032
32,19,1,5,88.38709677,1571.225806
32,19,1,6,110.9677419,1614.129032
32,19,1,7,127.1612903,1627.483871
32,19,1,8,66.32258065,1078.258065
32,19,1,9,158.3870968,2683.16129
32,19,1,10,94.90322581,1621.354839
32,19,1,11,72.77419355,1154.83871
32,19,1,12,129.8064516,2226.387097
32,19,2,1,85.80645161,1932.193548
32,19,2,2,45.48387097,906.9032258
32,19,2,3,82.96774194,1054.387097
32,19,2,4,89.87096774,1560.258065
32,19,2,5,88.70967742,1340.451613
32,19,2,6,114.9677419,1640.967742
32,19,2,7,87.93548387,1291.419355
32,19,2,8,71.41935484,1193.032258
32,19,2,9,149.7419355,2758.903226
32,19,2,10,131.5483871,2272.387097
32,19,2,11,107.2903226,2106.645161
32,19,2,12,150.1290323,2256.451613
32,19,3,1,67.67741935,1605.612903
32,19,3,2,51.22580645,1029.483871
32,19,3,3,93.03225806,1081.16129
32,19,3,4,81.09677419,1126.387097
32,19,3,5,89.67741935,1529.741935
32,19,3,6,129.5483871,1729.870968
32,19,3,7,100.8387097,1346.451613
32,19,3,8,81.09677419,1327.419355
32,19,3,9,196.7096774,4289.096774
32,19,3,10,142.8387097,2550.322581
32,19,3,11,323.5483871,9169.354839
32,19,3,12,116.1290323,2167.677419
32,19,4,1,76.90322581,1207.741935
32,19,4,2,57.67741935,903.2903226
32,19,4,3,101.2258065,1334.967742
32,19,4,4,60.32258065,1092.580645
32,19,4,5,102.3225806,1640
32,19,4,6,100.2580645,1497.096774
32,19,4,7,78.32258065,1324.451613
32,19,4,8,92.77419355,1488.193548
32,19,4,9,163.0322581,3380.064516
32,19,4,10,93.35483871,1475.225806
32,19,4,11,318.6451613,9817.419355
32,19,4,12,108.3225806,2047.870968
32,19,5,1,56.83870968,1096.193548
32,19,5,2,72,1001.290323
32,19,5,3,79.67741935,1326.129032
32,19,5,4,72.64516129,1115.741935
32,19,5,5,121.0967742,1761.612903
32,19,5,6,104.516129,1667.935484
32,19,5,7,84.64516129,1383.483871
32,19,5,8,102.8387097,1601.935484
32,19,5,9,108.516129,2062.387097
32,19,5,10,87.41935484,1430.967742
32,19,5,11,207.8709677,5726.903226
32,19,5,12,101.9354839,1698.709677
32,19,6,1,61.22580645,1112.064516
32,19,6,2,51.22580645,804.3225806
32,19,6,3,73.35483871,1242.83871
32,19,6,4,77.03225806,1355.548387
32,19,6,5,102.3225806,1518.387097
32,19,6,6,98.12903226,1460.193548
32,19,6,7,86.06451613,1434.322581
32,19,6,8,79.48387097,1366.83871
32,19,6,9,105.0322581,1929.16129
32,19,6,10,89.61290323,1636.129032
32,19,6,11,189.4193548,3799.548387
32,19,6,12,105.6774194,1860.709677
32,19,7,1,78,1521.032258
32,19,7,2,63.29032258,869.9354839
32,19,7,3,88.90322581,2098.258065
32,19,7,4,90.70967742,1553.548387
32,19,7,5,105.0967742,1444.967742
32,19,7,6,125.3548387,1670.064516
32,19,7,7,91.80645161,1855.16129
32,19,7,8,85.93548387,1249.032258
32,19,7,9,91.35483871,1636.322581
32,19,7,10,113.6774194,1703.16129
32,19,7,11,144.1935484,2729.225806
32,19,7,12,116.7096774,2041.870968
32,19,8,1,68,983.9354839
32,19,8,2,41.74193548,671.6129032
32,19,8,3,60.4516129,1270.83871
32,19,8,4,85.80645161,1327.290323
